date,Belegte Betten,Freie Betten,Notfallreserve,COVID-19-Fälle,IdBundesland
2020-07-26T12:15:00+02:00,2254,1431,0,51,8
2020-07-25T12:15:00+02:00,2310,1376,0,52,8
2020-07-24T12:15:00+02:00,2340,1370,0,47,8
2020-07-23T12:15:00+02:00,2321,1378,0,46,8
2020-07-22T12:15:00+02:00,2309,1378,0,46,8
2020-07-21T12:15:00+02:00,2283,1373,0,49,8
2020-07-20T12:15:00+02:00,2236,1423,0,46,8
2020-07-19T12:15:00+02:00,2211,1420,0,47,8
2020-07-18T12:15:00+02:00,2299,1332,0,46,8
2020-07-17T12:15:00+02:00,2329,1314,0,43,8
2020-07-16T12:15:00+02:00,2283,1311,0,44,8
2020-07-15T12:15:00+02:00,2283,1308,0,46,8
2020-07-14T12:15:00+02:00,2203,1400,0,47,8
2020-07-13T12:15:00+02:00,2136,1470,0,42,8
2020-07-12T12:15:00+02:00,2169,1437,0,40,8
2020-07-11T12:15:00+02:00,2223,1383,0,41,8
2020-07-10T12:15:00+02:00,2256,1363,0,47,8
2020-07-09T12:15:00+02:00,2255,1350,0,48,8
2020-07-08T12:15:00+02:00,2289,1333,0,47,8
2020-07-07T12:15:00+02:00,2240,1363,0,54,8
2020-07-06T12:15:00+02:00,2188,1419,0,55,8
2020-07-05T12:15:00+02:00,2192,1358,0,51,8
2020-07-04T12:15:00+02:00,2236,1329,0,61,8
2020-07-03T12:15:00+02:00,2261,1300,0,54,8
2020-07-02T12:15:00+02:00,2280,1282,0,59,8
2020-07-01T12:15:00+02:00,2307,1275,0,54,8
2020-06-30T12:15:00+02:00,2241,1337,0,53,8
2020-06-29T12:15:00+02:00,2173,1431,0,54,8
2020-06-28T12:15:00+02:00,2221,1375,0,59,8
2020-06-27T12:15:00+02:00,2249,1336,0,62,8
2020-06-26T12:15:00+02:00,2276,1309,0,64,8
2020-06-25T12:15:00+02:00,2214,1349,0,58,8
2020-06-24T12:15:00+02:00,2239,1343,0,60,8
2020-06-23T12:15:00+02:00,2179,1393,0,61,8
2020-06-22T12:15:00+02:00,2148,1422,0,63,8
2020-06-21T12:15:00+02:00,2151,1394,0,61,8
2020-06-20T12:15:00+02:00,2225,1355,0,54,8
2020-06-19T12:15:00+02:00,2213,1345,0,60,8
2020-06-18T12:15:00+02:00,2234,1333,0,65,8
2020-06-17T12:15:00+02:00,2216,1349,0,70,8
2020-06-16T12:15:00+02:00,2176,1382,0,74,8
2020-06-15T12:15:00+02:00,2123,1412,0,69,8
2020-06-14T12:15:00+02:00,2101,1435,0,79,8
2020-06-13T12:15:00+02:00,2106,1412,0,75,8
2020-06-12T12:15:00+02:00,2095,1432,0,76,8
2020-06-11T12:15:00+02:00,2172,1358,0,72,8
2020-06-10T12:15:00+02:00,2125,1406,0,81,8
2020-06-09T12:15:00+02:00,2188,1363,0,84,8
2020-06-08T12:15:00+02:00,2113,1436,0,87,8
2020-06-07T12:15:00+02:00,2114,1429,0,88,8
2020-06-06T12:15:00+02:00,2184,1396,0,87,8
2020-06-05T12:15:00+02:00,2203,1371,0,92,8
2020-06-04T12:15:00+02:00,2184,1377,0,85,8
2020-06-03T12:15:00+02:00,2185,1378,0,89,8
2020-06-02T12:15:00+02:00,2138,1448,0,108,8
2020-06-01T12:15:00+02:00,2103,1493,0,114,8
2020-05-31T12:15:00+02:00,2114,1487,0,113,8
2020-05-30T12:15:00+02:00,2192,1392,0,120,8
2020-05-29T12:15:00+02:00,2191,1337,0,119,8
2020-05-28T12:15:00+02:00,2194,1333,0,116,8
2020-05-27T12:15:00+02:00,2168,1378,0,120,8
2020-05-26T12:15:00+02:00,2159,1403,0,130,8
2020-05-25T12:15:00+02:00,2067,1491,0,140,8
2020-05-24T12:15:00+02:00,2061,1494,0,148,8
2020-05-23T12:15:00+02:00,2121,1421,0,151,8
2020-05-22T12:15:00+02:00,2155,1406,0,164,8
2020-05-21T12:15:00+02:00,2166,1382,0,164,8
2020-05-20T12:15:00+02:00,2223,1343,0,167,8
2020-05-19T12:15:00+02:00,2183,1365,0,181,8
2020-05-18T12:15:00+02:00,2113,1472,0,188,8
2020-05-17T12:15:00+02:00,2185,1468,0,186,8
2020-05-16T12:15:00+02:00,2185,1416,0,192,8
2020-05-15T12:15:00+02:00,2252,1368,0,208,8
2020-05-14T12:15:00+02:00,2201,1419,0,211,8
2020-05-13T12:15:00+02:00,2203,1412,0,213,8
2020-05-12T12:15:00+02:00,2162,1474,0,228,8
2020-05-11T12:15:00+02:00,2083,1548,0,257,8
2020-05-10T12:15:00+02:00,2097,1547,0,250,8
2020-05-09T12:15:00+02:00,2157,1479,0,237,8
2020-05-08T12:15:00+02:00,2181,1449,0,257,8
2020-05-07T12:15:00+02:00,2181,1453,0,283,8
2020-05-06T12:15:00+02:00,2169,1418,0,293,8
2020-05-05T12:15:00+02:00,2146,1423,0,342,8
2020-05-04T12:15:00+02:00,2164,1503,0,358,8
2020-05-03T12:15:00+02:00,2158,1565,0,364,8
2020-05-02T12:15:00+02:00,2092,1650,0,360,8
2020-05-01T12:15:00+02:00,2162,1587,0,393,8
2020-04-30T12:15:00+02:00,2190,1564,0,429,8
2020-04-29T12:15:00+02:00,2190,1571,0,407,8
2020-04-28T12:15:00+02:00,2178,1553,0,402,8
2020-04-27T12:15:00+02:00,2104,1608,0,401,8
2020-04-26T12:15:00+02:00,2104,1618,0,413,8
2020-04-25T12:15:00+02:00,2172,1531,0,428,8
2020-04-24T12:15:00+02:00,2201,1528,0,456,8
2020-04-23T12:15:00+02:00,2202,1521,0,470,8
2020-04-22T12:15:00+02:00,2151,1520,0,467,8
2020-04-21T12:15:00+02:00,2129,1500,0,496,8
2020-04-20T12:15:00+02:00,2092,1499,0,514,8
2020-04-19T12:15:00+02:00,2084,1480,0,517,8
2020-04-18T12:15:00+02:00,2082,1508,0,523,8
2020-04-17T12:15:00+02:00,2027,1467,0,518,8
2020-04-16T12:15:00+02:00,1946,1516,0,522,8
2020-04-15T12:15:00+02:00,1650,1187,0,502,8
2020-04-14T12:15:00+02:00,1657,1158,0,523,8
2020-04-13T12:15:00+02:00,1656,1135,0,528,8
2020-04-12T12:15:00+02:00,1623,1084,0,474,8
2020-04-11T12:15:00+02:00,1643,1084,0,490,8
2020-04-10T12:15:00+02:00,1689,1057,0,489,8
2020-04-09T12:15:00+02:00,1815,1063,0,535,8
2020-04-08T12:15:00+02:00,1676,1153,0,528,8
2020-04-07T12:15:00+02:00,1616,1090,0,549,8
2020-04-06T12:15:00+02:00,1626,1048,0,561,8
2020-04-05T12:15:00+02:00,1648,1039,0,557,8
2020-04-04T12:15:00+02:00,1684,1046,0,550,8
2020-04-03T12:15:00+02:00,1636,1002,0,525,8
2020-04-02T12:15:00+02:00,1560,1051,0,497,8
2020-04-01T12:15:00+02:00,1291,784,0,413,8
2020-03-31T12:15:00+02:00,1084,635,0,348,8
2020-03-30T12:15:00+02:00,953,607,0,279,8
2020-03-29T12:15:00+02:00,884,588,0,250,8
2020-03-28T12:15:00+01:00,870,599,0,248,8
2020-03-27T12:15:00+01:00,828,589,0,226,8
2020-03-26T12:15:00+01:00,784,569,0,196,8
2020-03-25T12:15:00+01:00,725,585,0,176,8
2020-03-24T12:15:00+01:00,639,505,0,130,8
2020-03-23T12:15:00+01:00,525,424,0,91,8
2020-03-22T12:15:00+01:00,437,405,0,73,8
2020-03-21T12:15:00+01:00,369,386,0,59,8
2020-03-20T12:15:00+01:00,39,332,0,35,8
